"","COD_DISCIPLINA","ANO","SEMESTRE","NOME_DISCIPLINA","SIGLA","TOTAL_ALUNOS","Sem"
"754","ELC1068",2021,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",4,"3.0"
"755","ELC1068",2014,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Repr.Freq",12,"3.0"
"756","ELC1068",2019,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Repr.Freq",4,"3.0"
"757","ELC1068",2022,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Repr.Freq",1,"3.0"
"758","ELC1068",2015,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",10,"3.0"
"759","ELC1068",2021,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",6,"3.0"
"760","ELC1068",2014,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",2,"3.0"
"761","ELC1068",2016,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",18,"3.0"
"762","ELC1068",2018,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Repr.Freq",2,"3.0"
"763","ELC1068",2022,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Dispensado",1,"3.0"
"764","ELC1068",2014,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",3,"3.0"
"765","ELC1068",2015,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",9,"3.0"
"766","ELC1068",2017,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",3,"3.0"
"767","ELC1068",2016,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",1,"3.0"
"768","ELC1068",2019,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",6,"3.0"
"769","ELC1068",2018,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",15,"3.0"
"770","ELC1068",2016,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",7,"3.0"
"771","ELC1068",2022,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",31,"3.0"
"772","ELC1068",2018,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",9,"3.0"
"773","ELC1068",2015,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Repr.Freq",9,"3.0"
"774","ELC1068",2018,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",7,"3.0"
"775","ELC1068",2014,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",15,"3.0"
"776","ELC1068",2017,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",12,"3.0"
"777","ELC1068",2022,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",4,"3.0"
"778","ELC1068",2017,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Tr.Parcial",2,"3.0"
"779","ELC1068",2019,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Repr.Freq",6,"3.0"
"780","ELC1068",2018,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Tr.Parcial",1,"3.0"
"781","ELC1068",2020,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",13,"3.0"
"782","ELC1068",2020,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Incompleto",16,"3.0"
"783","ELC1068",2017,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Repr.Freq",7,"3.0"
"784","ELC1068",2019,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",19,"3.0"
"785","ELC1068",2014,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Repr.Freq",8,"3.0"
"786","ELC1068",2017,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Repr.Freq",1,"3.0"
"787","ELC1068",2017,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",12,"3.0"
"788","ELC1068",2022,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",1,"3.0"
"789","ELC1068",2015,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Aprovado",10,"3.0"
"790","ELC1068",2022,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Tr.Parcial",1,"3.0"
"791","ELC1068",2022,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",1,"3.0"
"792","ELC1068",2014,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",5,"3.0"
"793","ELC1068",2015,"1. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Tr.Parcial",1,"3.0"
"794","ELC1068",2017,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",2,"3.0"
"795","ELC1068",2018,"2. Semestre","PESQUISA E ORDENAÇÃO DE DADOS ""A""","Reprovado",1,"3.0"
"796","ELC1069",2019,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Aprovado",26,"4.0"
"797","ELC1069",2017,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Reprovado",3,"4.0"
"798","ELC1069",2020,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Tr.Parcial",1,"4.0"
"799","ELC1069",2022,"1. Semestre","ENGENHARIA DE SOFTWARE ""A""","Reprovado",1,"4.0"
"800","ELC1069",2022,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Dispensado",1,"4.0"
"801","ELC1069",2020,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Aprovado",19,"4.0"
"802","ELC1069",2017,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Aprovado",22,"4.0"
"803","ELC1069",2020,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Reprovado",2,"4.0"
"804","ELC1069",2016,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Aprovado",23,"4.0"
"805","ELC1069",2022,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Tr.Parcial",1,"4.0"
"806","ELC1069",2022,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Aprovado",34,"4.0"
"807","ELC1069",2015,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Aprovado",14,"4.0"
"808","ELC1069",2018,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Repr.Freq",3,"4.0"
"809","ELC1069",2017,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Repr.Freq",1,"4.0"
"810","ELC1069",2015,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Repr.Freq",6,"4.0"
"811","ELC1069",2016,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Repr.Freq",3,"4.0"
"812","ELC1069",2021,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Reprovado",5,"4.0"
"813","ELC1069",2019,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Repr.Freq",4,"4.0"
"814","ELC1069",2021,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Aprovado",21,"4.0"
"815","ELC1069",2014,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Reprovado",1,"4.0"
"816","ELC1069",2014,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Aprovado",17,"4.0"
"817","ELC1069",2015,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Reprovado",4,"4.0"
"818","ELC1069",2018,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Aprovado",23,"4.0"
"819","ELC1069",2022,"2. Semestre","ENGENHARIA DE SOFTWARE ""A""","Repr.Freq",3,"4.0"
"820","ELC1070",2017,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Repr.Freq",5,"DCG"
"821","ELC1070",2016,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Reprovado",4,"DCG"
"822","ELC1070",2017,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Aprovado",6,"DCG"
"823","ELC1070",2017,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Reprovado",3,"DCG"
"824","ELC1070",2017,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Tr.Parcial",5,"DCG"
"825","ELC1070",2020,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Tr.Parcial",1,"DCG"
"826","ELC1070",2020,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Incompleto",3,"DCG"
"827","ELC1070",2021,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Aprovado",7,"DCG"
"828","ELC1070",2015,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Tr.Parcial",1,"DCG"
"829","ELC1070",2016,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Tr.Parcial",1,"DCG"
"830","ELC1070",2016,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Aprovado",5,"DCG"
"831","ELC1070",2021,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Reprovado",12,"DCG"
"832","ELC1070",2015,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Aprovado",14,"DCG"
"833","ELC1070",2022,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Aprovado",3,"DCG"
"834","ELC1070",2015,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Repr.Freq",1,"DCG"
"835","ELC1070",2014,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Aprovado",6,"DCG"
"836","ELC1070",2016,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Repr.Freq",5,"DCG"
"837","ELC1070",2014,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Repr.Freq",5,"DCG"
"838","ELC1070",2019,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Repr.Freq",6,"DCG"
"839","ELC1070",2015,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Reprovado",2,"DCG"
"840","ELC1070",2018,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Reprovado",2,"DCG"
"841","ELC1070",2018,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Aprovado",4,"DCG"
"842","ELC1070",2019,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Tr.Parcial",1,"DCG"
"843","ELC1070",2018,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Repr.Freq",2,"DCG"
"844","ELC1070",2020,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Aprovado",4,"DCG"
"845","ELC1070",2019,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Reprovado",3,"DCG"
"846","ELC1070",2022,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Repr.Freq",3,"DCG"
"847","ELC1070",2022,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Reprovado",1,"DCG"
"848","ELC1070",2019,"1. Semestre","GERÊNCIA DE PROJETOS DE SOFTWARE","Aprovado",3,"DCG"
"849","ELC1071",2019,"2. Semestre","PROJETO E GERÊNCIA DE BANCO DE DADOS","Aprovado",1,"DCG"
"850","ELC1071",2017,"2. Semestre","PROJETO E GERÊNCIA DE BANCO DE DADOS","Aprovado",2,"DCG"
"851","ELC1071",2016,"2. Semestre","PROJETO E GERÊNCIA DE BANCO DE DADOS","Repr.Freq",1,"DCG"
"852","ELC1072",2014,"2. Semestre","INTERFACE HUMANO-COMPUTADOR","Aprovado",2,"DCG"
"853","ELC1072",2017,"2. Semestre","INTERFACE HUMANO-COMPUTADOR","Aprovado",3,"DCG"
"854","ELC1072",2015,"2. Semestre","INTERFACE HUMANO-COMPUTADOR","Aprovado",2,"DCG"
"855","ELC1072",2019,"2. Semestre","INTERFACE HUMANO-COMPUTADOR","Repr.Freq",1,"DCG"
"856","ELC1072",2022,"2. Semestre","INTERFACE HUMANO-COMPUTADOR","Dispensado",1,"DCG"
"857","ELC1072",2022,"2. Semestre","INTERFACE HUMANO-COMPUTADOR","Aprovado",1,"DCG"
"858","ELC1072",2019,"2. Semestre","INTERFACE HUMANO-COMPUTADOR","Aprovado",4,"DCG"
"859","ELC1073",2019,"1. Semestre","PROJETO DE SOFTWARE I","Aprovado",3,"DCG"
"860","ELC1073",2021,"1. Semestre","PROJETO DE SOFTWARE I","Aprovado",1,"DCG"
"861","ELC1074",2019,"2. Semestre","PROJETO DE SOFTWARE II","Aprovado",3,"DCG"
"862","ELC1074",2022,"2. Semestre","PROJETO DE SOFTWARE II","Aprovado",6,"DCG"
"863","ELC1074",2017,"2. Semestre","PROJETO DE SOFTWARE II","Tr.Parcial",1,"DCG"
"864","ELC1074",2021,"2. Semestre","PROJETO DE SOFTWARE II","Reprovado",1,"DCG"
"865","ELC1074",2016,"2. Semestre","PROJETO DE SOFTWARE II","Aprovado",11,"DCG"
"866","ELC1074",2017,"2. Semestre","PROJETO DE SOFTWARE II","Repr.Freq",1,"DCG"
"867","ELC1074",2021,"2. Semestre","PROJETO DE SOFTWARE II","Aprovado",8,"DCG"
"868","ELC1074",2018,"2. Semestre","PROJETO DE SOFTWARE II","Aprovado",9,"DCG"
"869","ELC1074",2015,"2. Semestre","PROJETO DE SOFTWARE II","Repr.Freq",1,"DCG"
"870","ELC1074",2020,"2. Semestre","PROJETO DE SOFTWARE II","Aprovado",11,"DCG"
"871","ELC1074",2015,"2. Semestre","PROJETO DE SOFTWARE II","Aprovado",1,"DCG"
"872","ELC1075",2022,"2. Semestre","INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO","Aprovado",1,"Inativo"
"873","ELC1076",2014,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Tr.Parcial",1,"6.0"
"874","ELC1076",2015,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Repr.Freq",4,"6.0"
"875","ELC1076",2018,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",4,"6.0"
"876","ELC1076",2022,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",2,"6.0"
"877","ELC1076",2016,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",8,"6.0"
"878","ELC1076",2014,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Reprovado",2,"6.0"
"879","ELC1076",2022,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",17,"6.0"
"880","ELC1076",2021,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Reprovado",1,"6.0"
"881","ELC1076",2017,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",7,"6.0"
"882","ELC1076",2015,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",10,"6.0"
"883","ELC1076",2015,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Repr.Freq",9,"6.0"
"884","ELC1076",2019,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Repr.Freq",2,"6.0"
"885","ELC1076",2015,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",10,"6.0"
"886","ELC1076",2014,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Reprovado",2,"6.0"
"887","ELC1076",2021,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",11,"6.0"
"888","ELC1076",2014,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",5,"6.0"
"889","ELC1076",2019,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",6,"6.0"
"890","ELC1076",2017,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Reprovado",3,"6.0"
"891","ELC1076",2021,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",4,"6.0"
"892","ELC1076",2014,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",20,"6.0"
"893","ELC1076",2020,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Reprovado",5,"6.0"
"894","ELC1076",2020,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",1,"6.0"
"895","ELC1076",2016,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Repr.Freq",2,"6.0"
"896","ELC1076",2019,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Reprovado",1,"6.0"
"897","ELC1076",2017,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",30,"6.0"
"898","ELC1076",2019,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Reprovado",1,"6.0"
"899","ELC1076",2019,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Repr.Freq",1,"6.0"
"900","ELC1076",2016,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Tr.Parcial",3,"6.0"
"901","ELC1076",2014,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Repr.Freq",5,"6.0"
"902","ELC1076",2016,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",1,"6.0"
"903","ELC1076",2022,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Repr.Freq",4,"6.0"
"904","ELC1076",2015,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Tr.Parcial",2,"6.0"
"905","ELC1076",2020,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",19,"6.0"
"906","ELC1076",2018,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",17,"6.0"
"907","ELC1076",2021,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Reprovado",4,"6.0"
"908","ELC1076",2016,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Repr.Freq",2,"6.0"
"909","ELC1076",2020,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Reprovado",2,"6.0"
"910","ELC1076",2018,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Repr.Freq",2,"6.0"
"911","ELC1076",2018,"1. Semestre","COMPUTADORES E SOCIEDADE ""A""","Repr.Freq",2,"6.0"
"912","ELC1076",2019,"2. Semestre","COMPUTADORES E SOCIEDADE ""A""","Aprovado",30,"6.0"
"913","ELC1077",2015,"2. Semestre","METODOLOGIA DE PESQUISA EM SISTEMAS DE INFORMAÇÃO","Aprovado",2,"Inativo"
"914","ELC1077",2015,"2. Semestre","METODOLOGIA DE PESQUISA EM SISTEMAS DE INFORMAÇÃO","Reprovado",1,"Inativo"
"915","ELC1077",2015,"2. Semestre","METODOLOGIA DE PESQUISA EM SISTEMAS DE INFORMAÇÃO","Tr.Parcial",1,"Inativo"
"916","ELC1079",2014,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",4,"3.0"
"917","ELC1079",2017,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Reprovado",1,"3.0"
"918","ELC1079",2014,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",9,"3.0"
"919","ELC1079",2015,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Repr.Freq",2,"3.0"
"920","ELC1079",2017,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Tr.Parcial",1,"3.0"
"921","ELC1079",2018,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",8,"3.0"
"922","ELC1079",2020,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",3,"3.0"
"923","ELC1079",2015,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Reprovado",5,"3.0"
"924","ELC1079",2018,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",9,"3.0"
"925","ELC1079",2022,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",10,"3.0"
"926","ELC1079",2020,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Incompleto",24,"3.0"
"927","ELC1079",2022,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Reprovado",7,"3.0"
"928","ELC1079",2022,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",19,"3.0"
"929","ELC1079",2017,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Reprovado",4,"3.0"
"930","ELC1079",2022,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Repr.Freq",4,"3.0"
"931","ELC1079",2018,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Repr.Freq",2,"3.0"
"932","ELC1079",2016,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Repr.Freq",9,"3.0"
"933","ELC1079",2017,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Repr.Freq",2,"3.0"
"934","ELC1079",2019,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Reprovado",5,"3.0"
"935","ELC1079",2018,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Reprovado",7,"3.0"
"936","ELC1079",2016,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Reprovado",1,"3.0"
"937","ELC1079",2018,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Repr.Freq",3,"3.0"
"938","ELC1079",2015,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",4,"3.0"
"939","ELC1079",2020,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Reprovado",1,"3.0"
"940","ELC1079",2022,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Reprovado",4,"3.0"
"941","ELC1079",2014,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Reprovado",4,"3.0"
"942","ELC1079",2020,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Tr.Parcial",3,"3.0"
"943","ELC1079",2022,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Dispensado",1,"3.0"
"944","ELC1079",2015,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",7,"3.0"
"945","ELC1079",2020,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Reprovado",6,"3.0"
"946","ELC1079",2015,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Repr.Freq",8,"3.0"
"947","ELC1079",2019,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Tr.Parcial",1,"3.0"
"948","ELC1079",2018,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Tr.Parcial",10,"3.0"
"949","ELC1079",2021,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Tr.Parcial",1,"3.0"
"950","ELC1079",2019,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Repr.Freq",6,"3.0"
"951","ELC1079",2014,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Tr.Parcial",1,"3.0"
"952","ELC1079",2017,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",13,"3.0"
"953","ELC1079",2019,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Repr.Freq",8,"3.0"
"954","ELC1079",2019,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Tr.Parcial",2,"3.0"
"955","ELC1079",2016,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",14,"3.0"
"956","ELC1079",2021,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Reprovado",2,"3.0"
"957","ELC1079",2021,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Reprovado",13,"3.0"
"958","ELC1079",2022,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Tr.Parcial",1,"3.0"
"959","ELC1079",2016,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Repr.Freq",3,"3.0"
"960","ELC1079",2019,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Reprovado",1,"3.0"
"961","ELC1079",2014,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Repr.Freq",3,"3.0"
"962","ELC1079",2014,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Reprovado",3,"3.0"
"963","ELC1079",2015,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Tr.Parcial",3,"3.0"
"964","ELC1079",2014,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Repr.Freq",9,"3.0"
"965","ELC1079",2016,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",7,"3.0"
"966","ELC1079",2021,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",23,"3.0"
"967","ELC1079",2021,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",7,"3.0"
"968","ELC1079",2019,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",3,"3.0"
"969","ELC1079",2015,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Reprovado",4,"3.0"
"970","ELC1079",2022,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Repr.Freq",3,"3.0"
"971","ELC1079",2021,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Tr.Parcial",1,"3.0"
"972","ELC1079",2022,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Tr.Parcial",1,"3.0"
"973","ELC1079",2019,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",12,"3.0"
"974","ELC1079",2017,"2. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Aprovado",12,"3.0"
"975","ELC1079",2017,"1. Semestre","ARQUITETURAS DE COMPUTADORES ""A""","Repr.Freq",7,"3.0"
"976","ELC1080",2022,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Tr.Parcial",1,"4.0"
"977","ELC1080",2016,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Reprovado",1,"4.0"
"978","ELC1080",2016,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",2,"4.0"
"979","ELC1080",2018,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Reprovado",6,"4.0"
"980","ELC1080",2016,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Reprovado",12,"4.0"
"981","ELC1080",2019,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",8,"4.0"
"982","ELC1080",2018,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Reprovado",5,"4.0"
"983","ELC1080",2017,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Repr.Freq",1,"4.0"
"984","ELC1080",2022,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Reprovado",2,"4.0"
"985","ELC1080",2022,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",17,"4.0"
"986","ELC1080",2018,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Repr.Freq",1,"4.0"
"987","ELC1080",2017,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",13,"4.0"
"988","ELC1080",2021,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Aprovado",3,"4.0"
"989","ELC1080",2018,"1. Semestre","SISTEMAS OPERACIONAIS ""A""","Repr.Freq",2,"4.0"
"990","ELC1080",2022,"2. Semestre","SISTEMAS OPERACIONAIS ""A""","Reprovado",21,"4.0"
