"","COD_DISCIPLINA","ANO","SEMESTRE","NOME_DISCIPLINA","SIGLA","TOTAL_ALUNOS","NOME_CURSO","Sem"
"1914","LTE1059",2016,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL I","Repr.Freq",1,"Ciência da Computação - Bacharelado","Inativo"
"1915","LTE1060",2022,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Dispensado",15,"Ciência da Computação - Bacharelado","Inativo"
"1916","LTE1060",2022,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Repr.Freq",1,"Ciência da Computação - Bacharelado","Inativo"
"1917","LTE1060",2015,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Aprovado",23,"Ciência da Computação - Bacharelado","Inativo"
"1918","LTE1060",2015,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Repr.Freq",6,"Ciência da Computação - Bacharelado","Inativo"
"1919","LTE1060",2019,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Aprovado",14,"Ciência da Computação - Bacharelado","Inativo"
"1920","LTE1060",2019,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Repr.Freq",3,"Ciência da Computação - Bacharelado","Inativo"
"1921","LTE1060",2019,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Tr.Parcial",2,"Ciência da Computação - Bacharelado","Inativo"
"1922","LTE1060",2017,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Aprovado",24,"Ciência da Computação - Bacharelado","Inativo"
"1923","LTE1060",2017,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Repr.Freq",5,"Ciência da Computação - Bacharelado","Inativo"
"1924","LTE1060",2023,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Aprovado",5,"Ciência da Computação - Bacharelado","Inativo"
"1925","LTE1060",2014,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Aprovado",19,"Ciência da Computação - Bacharelado","Inativo"
"1926","LTE1060",2014,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Repr.Freq",10,"Ciência da Computação - Bacharelado","Inativo"
"1927","LTE1060",2014,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Reprovado",1,"Ciência da Computação - Bacharelado","Inativo"
"1928","LTE1060",2018,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Aprovado",28,"Ciência da Computação - Bacharelado","Inativo"
"1929","LTE1060",2018,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Repr.Freq",3,"Ciência da Computação - Bacharelado","Inativo"
"1930","LTE1060",2022,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Dispensado",18,"Ciência da Computação - Bacharelado","Inativo"
"1931","LTE1060",2021,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Aprovado",5,"Ciência da Computação - Bacharelado","Inativo"
"1932","LTE1060",2020,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Incompleto",6,"Ciência da Computação - Bacharelado","Inativo"
"1933","LTE1060",2023,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Repr.Freq",3,"Ciência da Computação - Bacharelado","Inativo"
"1934","LTE1060",2021,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Aprovado",20,"Ciência da Computação - Bacharelado","Inativo"
"1935","LTE1060",2022,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Repr.Freq",2,"Ciência da Computação - Bacharelado","Inativo"
"1936","LTE1060",2020,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Aprovado",10,"Ciência da Computação - Bacharelado","Inativo"
"1937","LTE1060",2018,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Tr.Parcial",1,"Ciência da Computação - Bacharelado","Inativo"
"1938","LTE1060",2023,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Repr.Freq",1,"Ciência da Computação - Bacharelado","Inativo"
"1939","LTE1060",2015,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Tr.Parcial",1,"Ciência da Computação - Bacharelado","Inativo"
"1940","LTE1060",2022,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Aprovado",18,"Ciência da Computação - Bacharelado","Inativo"
"1941","LTE1060",2016,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Repr.Freq",6,"Ciência da Computação - Bacharelado","Inativo"
"1942","LTE1060",2021,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Reprovado",2,"Ciência da Computação - Bacharelado","Inativo"
"1943","LTE1060",2023,"2. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Aprovado",3,"Ciência da Computação - Bacharelado","Inativo"
"1944","LTE1060",2016,"1. Semestre","LÍNGUA INGLESA INSTRUMENTAL II","Aprovado",22,"Ciência da Computação - Bacharelado","Inativo"
"1945","LTE1168",2022,"2. Semestre","LÍNGUA ALEMÃ I","Aprovado",1,"Ciência da Computação - Bacharelado","Inativo"
"1946","LTE1169",2021,"1. Semestre","LÍNGUA FRANCESA I","Aprovado",1,"Ciência da Computação - Bacharelado","Inativo"
"1947","LTE1171",2021,"1. Semestre","LÍNGUA FRANCESA II","Aprovado",1,"Ciência da Computação - Bacharelado","Inativo"
"1948","LTE1239",2021,"2. Semestre","GAMES E GAMIFICAÇÃO NO ENSINO DE LÍNGUAS","Reprovado",1,"Ciência da Computação - Bacharelado","DCG"
"1949","LTE1261",2022,"2. Semestre","LITERATURAS DE LÍNGUA FRANCESA","Aprovado",1,"Ciência da Computação - Bacharelado","Inativo"
"1950","LTV1159",2023,"2. Semestre","ESTUDOS LITERÁRIOS B - LÍRICA","Repr.Freq",1,"Ciência da Computação - Bacharelado","Inativo"
"1951","MTM1009",2015,"2. Semestre","ÁLGEBRA LINEAR","Repr.Freq",1,"Ciência da Computação - Bacharelado","Inativo"
"1952","MTM1013",2019,"1. Semestre","MÉTODOS NUMÉRICOS E COMPUTACIONAIS","Tr.Parcial",1,"Ciência da Computação - Bacharelado","Inativo"
"1953","MTM1013",2023,"2. Semestre","MÉTODOS NUMÉRICOS E COMPUTACIONAIS","Repr.Freq",1,"Ciência da Computação - Bacharelado","Inativo"
"1954","MTM1013",2014,"1. Semestre","MÉTODOS NUMÉRICOS E COMPUTACIONAIS","Aprovado",1,"Ciência da Computação - Bacharelado","Inativo"
"1955","MTM1013",2018,"1. Semestre","MÉTODOS NUMÉRICOS E COMPUTACIONAIS","Aprovado",2,"Ciência da Computação - Bacharelado","Inativo"
"1956","MTM1018",2017,"2. Semestre","ÁLGEBRA LINEAR","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"1957","MTM1018",2014,"2. Semestre","ÁLGEBRA LINEAR","Reprovado",4,"Ciência da Computação - Bacharelado","2.0"
"1958","MTM1018",2018,"2. Semestre","ÁLGEBRA LINEAR","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"1959","MTM1018",2015,"1. Semestre","ÁLGEBRA LINEAR","Reprovado",2,"Ciência da Computação - Bacharelado","2.0"
"1960","MTM1018",2017,"2. Semestre","ÁLGEBRA LINEAR","Reprovado",21,"Ciência da Computação - Bacharelado","2.0"
"1961","MTM1018",2015,"2. Semestre","ÁLGEBRA LINEAR","Repr.Freq",28,"Ciência da Computação - Bacharelado","2.0"
"1962","MTM1018",2021,"1. Semestre","ÁLGEBRA LINEAR","Reprovado",2,"Ciência da Computação - Bacharelado","2.0"
"1963","MTM1018",2019,"2. Semestre","ÁLGEBRA LINEAR","Repr.Freq",11,"Ciência da Computação - Bacharelado","2.0"
"1964","MTM1018",2019,"2. Semestre","ÁLGEBRA LINEAR","Reprovado",10,"Ciência da Computação - Bacharelado","2.0"
"1965","MTM1018",2019,"1. Semestre","ÁLGEBRA LINEAR","Repr.Freq",1,"Ciência da Computação - Bacharelado","2.0"
"1966","MTM1018",2014,"1. Semestre","ÁLGEBRA LINEAR","Reprovado",2,"Ciência da Computação - Bacharelado","2.0"
"1967","MTM1018",2021,"2. Semestre","ÁLGEBRA LINEAR","Tr.Parcial",6,"Ciência da Computação - Bacharelado","2.0"
"1968","MTM1018",2017,"1. Semestre","ÁLGEBRA LINEAR","Reprovado",1,"Ciência da Computação - Bacharelado","2.0"
"1969","MTM1018",2015,"1. Semestre","ÁLGEBRA LINEAR","Aprovado",5,"Ciência da Computação - Bacharelado","2.0"
"1970","MTM1018",2023,"2. Semestre","ÁLGEBRA LINEAR","Reprovado",4,"Ciência da Computação - Bacharelado","2.0"
"1971","MTM1018",2015,"2. Semestre","ÁLGEBRA LINEAR","Aprovado",2,"Ciência da Computação - Bacharelado","2.0"
"1972","MTM1018",2015,"1. Semestre","ÁLGEBRA LINEAR","Repr.Freq",1,"Ciência da Computação - Bacharelado","2.0"
"1973","MTM1018",2023,"2. Semestre","ÁLGEBRA LINEAR","Repr.Freq",7,"Ciência da Computação - Bacharelado","2.0"
"1974","MTM1018",2022,"2. Semestre","ÁLGEBRA LINEAR","Aprovado",16,"Ciência da Computação - Bacharelado","2.0"
"1975","MTM1018",2017,"2. Semestre","ÁLGEBRA LINEAR","Repr.Freq",17,"Ciência da Computação - Bacharelado","2.0"
"1976","MTM1018",2021,"2. Semestre","ÁLGEBRA LINEAR","Aprovado",14,"Ciência da Computação - Bacharelado","2.0"
"1977","MTM1018",2022,"1. Semestre","ÁLGEBRA LINEAR","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"1978","MTM1018",2014,"1. Semestre","ÁLGEBRA LINEAR","Repr.Freq",2,"Ciência da Computação - Bacharelado","2.0"
"1979","MTM1018",2016,"2. Semestre","ÁLGEBRA LINEAR","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"1980","MTM1018",2020,"2. Semestre","ÁLGEBRA LINEAR","Reprovado",19,"Ciência da Computação - Bacharelado","2.0"
"1981","MTM1018",2018,"1. Semestre","ÁLGEBRA LINEAR","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"1982","MTM1018",2015,"2. Semestre","ÁLGEBRA LINEAR","Tr.Parcial",1,"Ciência da Computação - Bacharelado","2.0"
"1983","MTM1018",2022,"1. Semestre","ÁLGEBRA LINEAR","Aprovado",4,"Ciência da Computação - Bacharelado","2.0"
"1984","MTM1018",2023,"2. Semestre","ÁLGEBRA LINEAR","Aprovado",44,"Ciência da Computação - Bacharelado","2.0"
"1985","MTM1018",2022,"2. Semestre","ÁLGEBRA LINEAR","Reprovado",6,"Ciência da Computação - Bacharelado","2.0"
"1986","MTM1018",2022,"2. Semestre","ÁLGEBRA LINEAR","Repr.Freq",11,"Ciência da Computação - Bacharelado","2.0"
"1987","MTM1018",2018,"2. Semestre","ÁLGEBRA LINEAR","Reprovado",24,"Ciência da Computação - Bacharelado","2.0"
"1988","MTM1018",2022,"2. Semestre","ÁLGEBRA LINEAR","Dispensado",1,"Ciência da Computação - Bacharelado","2.0"
"1989","MTM1018",2014,"2. Semestre","ÁLGEBRA LINEAR","Repr.Freq",4,"Ciência da Computação - Bacharelado","2.0"
"1990","MTM1018",2021,"2. Semestre","ÁLGEBRA LINEAR","Reprovado",30,"Ciência da Computação - Bacharelado","2.0"
"1991","MTM1018",2019,"1. Semestre","ÁLGEBRA LINEAR","Aprovado",3,"Ciência da Computação - Bacharelado","2.0"
"1992","MTM1018",2017,"2. Semestre","ÁLGEBRA LINEAR","Aprovado",11,"Ciência da Computação - Bacharelado","2.0"
"1993","MTM1018",2014,"2. Semestre","ÁLGEBRA LINEAR","Aprovado",33,"Ciência da Computação - Bacharelado","2.0"
"1994","MTM1018",2019,"2. Semestre","ÁLGEBRA LINEAR","Aprovado",14,"Ciência da Computação - Bacharelado","2.0"
"1995","MTM1018",2020,"1. Semestre","ÁLGEBRA LINEAR","Incompleto",3,"Ciência da Computação - Bacharelado","2.0"
"1996","MTM1018",2018,"1. Semestre","ÁLGEBRA LINEAR","Repr.Freq",1,"Ciência da Computação - Bacharelado","2.0"
"1997","MTM1018",2023,"1. Semestre","ÁLGEBRA LINEAR","Aprovado",1,"Ciência da Computação - Bacharelado","2.0"
"1998","MTM1018",2020,"2. Semestre","ÁLGEBRA LINEAR","Aprovado",34,"Ciência da Computação - Bacharelado","2.0"
"1999","MTM1018",2015,"2. Semestre","ÁLGEBRA LINEAR","Reprovado",8,"Ciência da Computação - Bacharelado","2.0"
"2000","MTM1018",2023,"1. Semestre","ÁLGEBRA LINEAR","Repr.Freq",1,"Ciência da Computação - Bacharelado","2.0"
"2001","MTM1018",2018,"2. Semestre","ÁLGEBRA LINEAR","Repr.Freq",9,"Ciência da Computação - Bacharelado","2.0"
"2002","MTM1018",2016,"2. Semestre","ÁLGEBRA LINEAR","Reprovado",24,"Ciência da Computação - Bacharelado","2.0"
"2003","MTM1018",2016,"2. Semestre","ÁLGEBRA LINEAR","Aprovado",17,"Ciência da Computação - Bacharelado","2.0"
"2004","MTM1018",2014,"1. Semestre","ÁLGEBRA LINEAR","Aprovado",1,"Ciência da Computação - Bacharelado","2.0"
"2005","MTM1018",2018,"2. Semestre","ÁLGEBRA LINEAR","Aprovado",16,"Ciência da Computação - Bacharelado","2.0"
"2006","MTM1018",2015,"1. Semestre","ÁLGEBRA LINEAR","Tr.Parcial",2,"Ciência da Computação - Bacharelado","2.0"
"2007","MTM1018",2022,"1. Semestre","ÁLGEBRA LINEAR","Dispensado",1,"Ciência da Computação - Bacharelado","2.0"
"2008","MTM1018",2020,"1. Semestre","ÁLGEBRA LINEAR","Aprovado",3,"Ciência da Computação - Bacharelado","2.0"
"2009","MTM1018",2022,"1. Semestre","ÁLGEBRA LINEAR","Reprovado",3,"Ciência da Computação - Bacharelado","2.0"
"2010","MTM1019",2017,"1. Semestre","CÁLCULO ""A""","Aprovado",37,"Ciência da Computação - Bacharelado","1.0"
"2011","MTM1019",2019,"1. Semestre","CÁLCULO ""A""","Aprovado",25,"Ciência da Computação - Bacharelado","1.0"
"2012","MTM1019",2014,"1. Semestre","CÁLCULO ""A""","Aprovado",15,"Ciência da Computação - Bacharelado","1.0"
"2013","MTM1019",2016,"1. Semestre","CÁLCULO ""A""","Tr.Parcial",2,"Ciência da Computação - Bacharelado","1.0"
"2014","MTM1019",2016,"2. Semestre","CÁLCULO ""A""","Reprovado",4,"Ciência da Computação - Bacharelado","1.0"
"2015","MTM1019",2022,"2. Semestre","CÁLCULO ""A""","Repr.Freq",2,"Ciência da Computação - Bacharelado","1.0"
"2016","MTM1019",2014,"2. Semestre","CÁLCULO ""A""","Aprovado",1,"Ciência da Computação - Bacharelado","1.0"
"2017","MTM1019",2018,"2. Semestre","CÁLCULO ""A""","Aprovado",5,"Ciência da Computação - Bacharelado","1.0"
"2018","MTM1019",2017,"1. Semestre","CÁLCULO ""A""","Repr.Freq",5,"Ciência da Computação - Bacharelado","1.0"
"2019","MTM1019",2019,"1. Semestre","CÁLCULO ""A""","Repr.Freq",8,"Ciência da Computação - Bacharelado","1.0"
"2020","MTM1019",2019,"2. Semestre","CÁLCULO ""A""","Aprovado",2,"Ciência da Computação - Bacharelado","1.0"
"2021","MTM1019",2022,"2. Semestre","CÁLCULO ""A""","Aprovado",3,"Ciência da Computação - Bacharelado","1.0"
"2022","MTM1019",2017,"1. Semestre","CÁLCULO ""A""","Reprovado",8,"Ciência da Computação - Bacharelado","1.0"
"2023","MTM1019",2017,"2. Semestre","CÁLCULO ""A""","Repr.Freq",1,"Ciência da Computação - Bacharelado","1.0"
"2024","MTM1019",2021,"2. Semestre","CÁLCULO ""A""","Reprovado",2,"Ciência da Computação - Bacharelado","1.0"
"2025","MTM1019",2019,"2. Semestre","CÁLCULO ""A""","Reprovado",4,"Ciência da Computação - Bacharelado","1.0"
"2026","MTM1019",2015,"2. Semestre","CÁLCULO ""A""","Repr.Freq",3,"Ciência da Computação - Bacharelado","1.0"
"2027","MTM1019",2016,"1. Semestre","CÁLCULO ""A""","Reprovado",26,"Ciência da Computação - Bacharelado","1.0"
"2028","MTM1019",2014,"2. Semestre","CÁLCULO ""A""","Reprovado",4,"Ciência da Computação - Bacharelado","1.0"
"2029","MTM1019",2016,"1. Semestre","CÁLCULO ""A""","Repr.Freq",2,"Ciência da Computação - Bacharelado","1.0"
"2030","MTM1019",2014,"1. Semestre","CÁLCULO ""A""","Reprovado",17,"Ciência da Computação - Bacharelado","1.0"
"2031","MTM1019",2015,"2. Semestre","CÁLCULO ""A""","Aprovado",3,"Ciência da Computação - Bacharelado","1.0"
"2032","MTM1019",2018,"1. Semestre","CÁLCULO ""A""","Reprovado",9,"Ciência da Computação - Bacharelado","1.0"
"2033","MTM1019",2021,"2. Semestre","CÁLCULO ""A""","Aprovado",1,"Ciência da Computação - Bacharelado","1.0"
"2034","MTM1019",2021,"1. Semestre","CÁLCULO ""A""","Aprovado",47,"Ciência da Computação - Bacharelado","1.0"
"2035","MTM1019",2019,"1. Semestre","CÁLCULO ""A""","Reprovado",10,"Ciência da Computação - Bacharelado","1.0"
"2036","MTM1019",2022,"1. Semestre","CÁLCULO ""A""","Aprovado",18,"Ciência da Computação - Bacharelado","1.0"
"2037","MTM1019",2019,"1. Semestre","CÁLCULO ""A""","Tr.Parcial",1,"Ciência da Computação - Bacharelado","1.0"
"2038","MTM1019",2017,"2. Semestre","CÁLCULO ""A""","Aprovado",3,"Ciência da Computação - Bacharelado","1.0"
"2039","MTM1019",2015,"1. Semestre","CÁLCULO ""A""","Reprovado",23,"Ciência da Computação - Bacharelado","1.0"
"2040","MTM1019",2014,"2. Semestre","CÁLCULO ""A""","Repr.Freq",2,"Ciência da Computação - Bacharelado","1.0"
"2041","MTM1019",2016,"2. Semestre","CÁLCULO ""A""","Tr.Parcial",1,"Ciência da Computação - Bacharelado","1.0"
"2042","MTM1019",2022,"2. Semestre","CÁLCULO ""A""","Reprovado",1,"Ciência da Computação - Bacharelado","1.0"
"2043","MTM1019",2020,"1. Semestre","CÁLCULO ""A""","Incompleto",33,"Ciência da Computação - Bacharelado","1.0"
"2044","MTM1019",2018,"2. Semestre","CÁLCULO ""A""","Reprovado",2,"Ciência da Computação - Bacharelado","1.0"
"2045","MTM1019",2016,"2. Semestre","CÁLCULO ""A""","Repr.Freq",2,"Ciência da Computação - Bacharelado","1.0"
"2046","MTM1019",2014,"1. Semestre","CÁLCULO ""A""","Repr.Freq",11,"Ciência da Computação - Bacharelado","1.0"
"2047","MTM1019",2016,"2. Semestre","CÁLCULO ""A""","Aprovado",2,"Ciência da Computação - Bacharelado","1.0"
"2048","MTM1019",2015,"1. Semestre","CÁLCULO ""A""","Repr.Freq",16,"Ciência da Computação - Bacharelado","1.0"
"2049","MTM1019",2015,"1. Semestre","CÁLCULO ""A""","Aprovado",12,"Ciência da Computação - Bacharelado","1.0"
"2050","MTM1019",2015,"2. Semestre","CÁLCULO ""A""","Reprovado",1,"Ciência da Computação - Bacharelado","1.0"
"2051","MTM1019",2018,"1. Semestre","CÁLCULO ""A""","Repr.Freq",12,"Ciência da Computação - Bacharelado","1.0"
"2052","MTM1019",2020,"2. Semestre","CÁLCULO ""A""","Aprovado",2,"Ciência da Computação - Bacharelado","1.0"
"2053","MTM1019",2020,"2. Semestre","CÁLCULO ""A""","Reprovado",1,"Ciência da Computação - Bacharelado","1.0"
"2054","MTM1019",2020,"1. Semestre","CÁLCULO ""A""","Aprovado",1,"Ciência da Computação - Bacharelado","1.0"
"2055","MTM1019",2018,"1. Semestre","CÁLCULO ""A""","Tr.Parcial",6,"Ciência da Computação - Bacharelado","1.0"
"2056","MTM1019",2021,"1. Semestre","CÁLCULO ""A""","Reprovado",7,"Ciência da Computação - Bacharelado","1.0"
"2057","MTM1019",2022,"1. Semestre","CÁLCULO ""A""","Repr.Freq",6,"Ciência da Computação - Bacharelado","1.0"
"2058","MTM1019",2023,"1. Semestre","CÁLCULO ""A""","Reprovado",6,"Ciência da Computação - Bacharelado","1.0"
"2059","MTM1019",2023,"1. Semestre","CÁLCULO ""A""","Aprovado",30,"Ciência da Computação - Bacharelado","1.0"
"2060","MTM1019",2018,"1. Semestre","CÁLCULO ""A""","Aprovado",15,"Ciência da Computação - Bacharelado","1.0"
"2061","MTM1019",2016,"1. Semestre","CÁLCULO ""A""","Aprovado",26,"Ciência da Computação - Bacharelado","1.0"
"2062","MTM1019",2022,"1. Semestre","CÁLCULO ""A""","CancMatric",1,"Ciência da Computação - Bacharelado","1.0"
"2063","MTM1019",2022,"1. Semestre","CÁLCULO ""A""","Reprovado",13,"Ciência da Computação - Bacharelado","1.0"
"2064","MTM1019",2022,"1. Semestre","CÁLCULO ""A""","Dispensado",3,"Ciência da Computação - Bacharelado","1.0"
"2065","MTM1019",2023,"1. Semestre","CÁLCULO ""A""","Repr.Freq",3,"Ciência da Computação - Bacharelado","1.0"
"2066","MTM1020",2014,"1. Semestre","CÁLCULO ""B""","Tr.Parcial",1,"Ciência da Computação - Bacharelado","3.0"
"2067","MTM1020",2015,"1. Semestre","CÁLCULO ""B""","Repr.Freq",8,"Ciência da Computação - Bacharelado","3.0"
"2068","MTM1020",2021,"1. Semestre","CÁLCULO ""B""","Aprovado",6,"Ciência da Computação - Bacharelado","3.0"
"2069","MTM1020",2023,"2. Semestre","CÁLCULO ""B""","Aprovado",1,"Ciência da Computação - Bacharelado","3.0"
"2070","MTM1020",2015,"2. Semestre","CÁLCULO ""B""","Reprovado",1,"Ciência da Computação - Bacharelado","3.0"
"2071","MTM1020",2022,"1. Semestre","CÁLCULO ""B""","Tr.Parcial",9,"Ciência da Computação - Bacharelado","3.0"
"2072","MTM1020",2020,"2. Semestre","CÁLCULO ""B""","Reprovado",3,"Ciência da Computação - Bacharelado","3.0"
"2073","MTM1020",2017,"2. Semestre","CÁLCULO ""B""","Aprovado",1,"Ciência da Computação - Bacharelado","3.0"
"2074","MTM1020",2014,"2. Semestre","CÁLCULO ""B""","Aprovado",7,"Ciência da Computação - Bacharelado","3.0"
"2075","MTM1020",2014,"1. Semestre","CÁLCULO ""B""","Aprovado",6,"Ciência da Computação - Bacharelado","3.0"
"2076","MTM1020",2021,"2. Semestre","CÁLCULO ""B""","Reprovado",2,"Ciência da Computação - Bacharelado","3.0"
"2077","MTM1020",2020,"1. Semestre","CÁLCULO ""B""","Tr.Parcial",2,"Ciência da Computação - Bacharelado","3.0"
"2078","MTM1020",2019,"1. Semestre","CÁLCULO ""B""","Tr.Parcial",5,"Ciência da Computação - Bacharelado","3.0"
"2079","MTM1020",2022,"1. Semestre","CÁLCULO ""B""","Aprovado",20,"Ciência da Computação - Bacharelado","3.0"
"2080","MTM1020",2018,"1. Semestre","CÁLCULO ""B""","Tr.Parcial",1,"Ciência da Computação - Bacharelado","3.0"
"2081","MTM1020",2017,"2. Semestre","CÁLCULO ""B""","Reprovado",2,"Ciência da Computação - Bacharelado","3.0"
"2082","MTM1020",2021,"1. Semestre","CÁLCULO ""B""","Reprovado",16,"Ciência da Computação - Bacharelado","3.0"
"2083","MTM1020",2017,"1. Semestre","CÁLCULO ""B""","Aprovado",18,"Ciência da Computação - Bacharelado","3.0"
"2084","MTM1020",2015,"1. Semestre","CÁLCULO ""B""","Reprovado",13,"Ciência da Computação - Bacharelado","3.0"
"2085","MTM1020",2020,"1. Semestre","CÁLCULO ""B""","Aprovado",18,"Ciência da Computação - Bacharelado","3.0"
"2086","MTM1020",2015,"1. Semestre","CÁLCULO ""B""","Tr.Parcial",2,"Ciência da Computação - Bacharelado","3.0"
"2087","MTM1020",2017,"1. Semestre","CÁLCULO ""B""","Reprovado",5,"Ciência da Computação - Bacharelado","3.0"
"2088","MTM1020",2018,"2. Semestre","CÁLCULO ""B""","Repr.Freq",1,"Ciência da Computação - Bacharelado","3.0"
"2089","MTM1020",2022,"2. Semestre","CÁLCULO ""B""","Aprovado",11,"Ciência da Computação - Bacharelado","3.0"
"2090","MTM1020",2020,"2. Semestre","CÁLCULO ""B""","Aprovado",2,"Ciência da Computação - Bacharelado","3.0"
"2091","MTM1020",2023,"2. Semestre","CÁLCULO ""B""","Tr.Parcial",1,"Ciência da Computação - Bacharelado","3.0"
"2092","MTM1020",2020,"2. Semestre","CÁLCULO ""B""","Tr.Parcial",1,"Ciência da Computação - Bacharelado","3.0"
"2093","MTM1020",2022,"1. Semestre","CÁLCULO ""B""","Repr.Freq",3,"Ciência da Computação - Bacharelado","3.0"
"2094","MTM1020",2021,"2. Semestre","CÁLCULO ""B""","Aprovado",1,"Ciência da Computação - Bacharelado","3.0"
"2095","MTM1020",2020,"1. Semestre","CÁLCULO ""B""","Incompleto",1,"Ciência da Computação - Bacharelado","3.0"
"2096","MTM1020",2017,"1. Semestre","CÁLCULO ""B""","Repr.Freq",4,"Ciência da Computação - Bacharelado","3.0"
"2097","MTM1020",2021,"1. Semestre","CÁLCULO ""B""","Tr.Parcial",1,"Ciência da Computação - Bacharelado","3.0"
"2098","MTM1020",2023,"1. Semestre","CÁLCULO ""B""","Reprovado",9,"Ciência da Computação - Bacharelado","3.0"
"2099","MTM1020",2023,"1. Semestre","CÁLCULO ""B""","Aprovado",13,"Ciência da Computação - Bacharelado","3.0"
"2100","MTM1020",2015,"2. Semestre","CÁLCULO ""B""","Aprovado",9,"Ciência da Computação - Bacharelado","3.0"
"2101","MTM1020",2019,"2. Semestre","CÁLCULO ""B""","Aprovado",4,"Ciência da Computação - Bacharelado","3.0"
"2102","MTM1020",2016,"2. Semestre","CÁLCULO ""B""","Reprovado",1,"Ciência da Computação - Bacharelado","3.0"
"2103","MTM1020",2014,"1. Semestre","CÁLCULO ""B""","Repr.Freq",20,"Ciência da Computação - Bacharelado","3.0"
"2104","MTM1020",2017,"1. Semestre","CÁLCULO ""B""","Tr.Parcial",6,"Ciência da Computação - Bacharelado","3.0"
"2105","MTM1020",2014,"1. Semestre","CÁLCULO ""B""","Reprovado",5,"Ciência da Computação - Bacharelado","3.0"
"2106","MTM1020",2016,"1. Semestre","CÁLCULO ""B""","Aprovado",8,"Ciência da Computação - Bacharelado","3.0"
"2107","MTM1020",2023,"1. Semestre","CÁLCULO ""B""","Repr.Freq",5,"Ciência da Computação - Bacharelado","3.0"
"2108","MTM1020",2018,"1. Semestre","CÁLCULO ""B""","Repr.Freq",2,"Ciência da Computação - Bacharelado","3.0"
"2109","MTM1020",2022,"1. Semestre","CÁLCULO ""B""","Reprovado",2,"Ciência da Computação - Bacharelado","3.0"
"2110","MTM1020",2015,"1. Semestre","CÁLCULO ""B""","Aprovado",9,"Ciência da Computação - Bacharelado","3.0"
"2111","MTM1020",2019,"2. Semestre","CÁLCULO ""B""","Reprovado",4,"Ciência da Computação - Bacharelado","3.0"
"2112","MTM1020",2014,"2. Semestre","CÁLCULO ""B""","Repr.Freq",1,"Ciência da Computação - Bacharelado","3.0"
"2113","MTM1020",2016,"1. Semestre","CÁLCULO ""B""","Reprovado",3,"Ciência da Computação - Bacharelado","3.0"
"2114","MTM1020",2019,"1. Semestre","CÁLCULO ""B""","Reprovado",12,"Ciência da Computação - Bacharelado","3.0"
"2115","MTM1020",2019,"1. Semestre","CÁLCULO ""B""","Repr.Freq",5,"Ciência da Computação - Bacharelado","3.0"
"2116","MTM1020",2018,"2. Semestre","CÁLCULO ""B""","Aprovado",4,"Ciência da Computação - Bacharelado","3.0"
"2117","MTM1020",2019,"1. Semestre","CÁLCULO ""B""","Aprovado",10,"Ciência da Computação - Bacharelado","3.0"
"2118","MTM1020",2016,"2. Semestre","CÁLCULO ""B""","Repr.Freq",1,"Ciência da Computação - Bacharelado","3.0"
"2119","MTM1020",2018,"1. Semestre","CÁLCULO ""B""","Aprovado",33,"Ciência da Computação - Bacharelado","3.0"
"2120","MTM1020",2018,"1. Semestre","CÁLCULO ""B""","Reprovado",5,"Ciência da Computação - Bacharelado","3.0"
